height,length,width,weight,metal-bronze,metal-gold,metal-platinum,metal-silver,metal-tin,shape-box,shape-cylinder,shape-sphere
0.5151442004236991,-0.1719110713704811,-0.16754792526979007,2655.43,0,1,0,0,0,0,1,0
-1.573278233726432,0.5304835001125883,0.8833485326214293,587.44,0,0,0,1,0,1,0,0
0.8632146061153877,0.881680785854123,0.8833485326214293,3735.73,1,0,0,0,0,0,1,0
0.8632146061153877,1.5840753573371924,1.5839461712155756,15456.0,0,1,0,0,0,1,0,0
0.16707379473201064,-0.5231083571120158,-1.2184443831610094,445.92,1,0,0,0,0,1,0,0
-1.573278233726432,0.1792862143710536,0.8833485326214293,503.52,0,0,0,1,0,1,0,0
-1.2252078280347436,-1.2255029285950851,-1.2184443831610094,43.94,0,0,0,1,0,0,0,1
-0.1809966109596779,0.1792862143710536,0.18275089402728306,1033.43,0,0,0,0,1,0,1,0
0.5151442004236991,1.2328780715956578,-0.16754792526979007,2926.35,1,0,0,0,0,1,0,0
-1.2252078280347436,1.5840753573371924,-1.2184443831610094,843.6,0,0,1,0,0,1,0,0
1.5593554174987647,-1.2255029285950851,-1.2184443831610094,606.96,0,1,0,0,0,0,1,0
-1.573278233726432,0.5304835001125883,-0.5178467445668632,260.12,1,0,0,0,0,1,0,0
1.2112850118070762,0.881680785854123,0.18275089402728306,4531.68,0,0,0,1,0,1,0,0
0.8632146061153877,0.881680785854123,0.8833485326214293,1959.68,0,0,0,0,1,0,0,1
1.5593554174987647,1.5840753573371924,1.5839461712155756,4864.23,1,0,0,0,0,0,0,1
-1.2252078280347436,-1.2255029285950851,-1.2184443831610094,30.62,0,0,0,0,1,0,0,1
-0.1809966109596779,-0.8743056428535505,-0.8681455638639364,745.38,0,0,1,0,0,0,1,0
1.2112850118070762,1.5840753573371924,0.8833485326214293,5263.2,0,0,0,0,1,1,0,0
-0.5290670166513665,-0.5231083571120158,-0.5178467445668632,311.31,1,0,0,0,0,0,0,1
-1.2252078280347436,-0.1719110713704811,-0.16754792526979007,828.2,0,0,1,0,0,0,1,0
-0.8771374223430549,1.2328780715956578,1.2336473519185025,3687.26,0,1,0,0,0,0,1,0
-1.573278233726432,-1.57670021433662,-1.5687432024580825,3.83,0,0,0,0,1,0,0,1
-1.573278233726432,-1.57670021433662,-1.5687432024580825,11.04,0,0,1,0,0,0,0,1
0.8632146061153877,0.881680785854123,0.8833485326214293,2812.19,0,0,0,1,0,0,0,1
-1.573278233726432,-0.1719110713704811,-0.5178467445668632,146.2,0,0,0,0,1,1,0,0
-0.8771374223430549,0.881680785854123,0.5330497133243562,1560.72,1,0,0,0,0,1,0,0
1.5593554174987647,-0.1719110713704811,1.2336473519185025,4180.5,1,0,0,0,0,1,0,0
-1.2252078280347436,-1.2255029285950851,-1.2184443831610094,80.93,0,1,0,0,0,0,0,1
0.5151442004236991,-0.8743056428535505,0.5330497133243562,3100.23,0,0,1,0,0,1,0,0
-1.2252078280347436,-1.2255029285950851,-1.2184443831610094,80.93,0,1,0,0,0,0,0,1
-0.8771374223430549,1.5840753573371924,-0.16754792526979007,1096.5,0,0,0,0,1,1,0,0
1.5593554174987647,-0.1719110713704811,0.8833485326214293,7728.0,0,1,0,0,0,1,0,0
1.2112850118070762,1.2328780715956578,1.2336473519185025,2790.25,0,0,0,0,1,0,0,1
0.5151442004236991,-1.2255029285950851,0.8833485326214293,818.72,0,0,0,0,1,1,0,0
0.16707379473201064,0.1792862143710536,0.18275089402728306,2185.04,0,1,0,0,0,0,0,1
0.5151442004236991,-0.5231083571120158,-0.5178467445668632,1855.17,0,0,1,0,0,0,1,0
1.5593554174987647,1.5840753573371924,1.5839461712155756,5492.55,0,0,0,1,0,0,0,1
0.8632146061153877,0.881680785854123,0.8833485326214293,1959.68,0,0,0,0,1,0,0,1
1.2112850118070762,1.2328780715956578,1.2336473519185025,7374.51,0,1,0,0,0,0,0,1
0.5151442004236991,1.5840753573371924,-0.16754792526979007,7381.5,0,0,1,0,0,1,0,0
-1.2252078280347436,-1.2255029285950851,-1.2184443831610094,38.91,1,0,0,0,0,0,0,1
-1.2252078280347436,-1.2255029285950851,-1.2184443831610094,132.51,0,0,1,0,0,0,1,0
1.5593554174987647,0.5304835001125883,-1.5687432024580825,1476.3,0,0,1,0,0,1,0,0
-0.5290670166513665,1.2328780715956578,0.8833485326214293,2675.52,1,0,0,0,0,1,0,0
1.2112850118070762,0.5304835001125883,0.5330497133243562,3223.71,0,0,0,0,1,1,0,0
-1.2252078280347436,-0.5231083571120158,-1.2184443831610094,337.44,0,0,1,0,0,1,0,0
1.2112850118070762,0.881680785854123,-0.5178467445668632,2105.28,0,0,0,0,1,1,0,0
-0.1809966109596779,-0.1719110713704811,-0.16754792526979007,1264.49,0,1,0,0,0,0,0,1
0.16707379473201064,-1.57670021433662,-1.5687432024580825,126.54,0,0,1,0,0,1,0,0
-0.1809966109596779,-0.8743056428535505,-1.5687432024580825,316.35,0,0,1,0,0,1,0,0
-0.1809966109596779,0.5304835001125883,1.2336473519185025,2926.35,1,0,0,0,0,1,0,0
0.5151442004236991,0.1792862143710536,1.5839461712155756,3070.2,0,0,0,0,1,1,0,0
-0.1809966109596779,-1.57670021433662,-1.5687432024580825,105.45,0,0,1,0,0,1,0,0
0.16707379473201064,0.1792862143710536,0.18275089402728306,1050.67,1,0,0,0,0,0,0,1
0.5151442004236991,0.5304835001125883,0.5330497133243562,1312.83,0,0,0,0,1,0,0,1
1.2112850118070762,1.2328780715956578,1.2336473519185025,8050.13,0,0,1,0,0,0,0,1
1.5593554174987647,0.5304835001125883,0.5330497133243562,4037.03,0,0,0,1,0,0,1,0
-0.1809966109596779,-0.1719110713704811,-0.16754792526979007,717.66,0,0,0,0,1,0,1,0
0.5151442004236991,-0.5231083571120158,-0.16754792526979007,1468.6,0,0,0,1,0,1,0,0
-0.1809966109596779,-0.1719110713704811,-0.16754792526979007,912.04,1,0,0,0,0,0,1,0
1.2112850118070762,1.2328780715956578,1.2336473519185025,2790.25,0,0,0,0,1,0,0,1
0.8632146061153877,0.881680785854123,0.8833485326214293,2812.19,0,0,0,1,0,0,0,1
-0.5290670166513665,0.881680785854123,0.8833485326214293,1867.87,1,0,0,0,0,0,1,0
0.16707379473201064,-1.57670021433662,0.8833485326214293,1012.32,0,0,1,0,0,1,0,0
-0.8771374223430549,-0.8743056428535505,-0.8681455638639364,148.3,0,0,0,1,0,0,0,1
1.2112850118070762,1.2328780715956578,1.2336473519185025,7374.51,0,1,0,0,0,0,0,1
-0.1809966109596779,-1.57670021433662,-1.5687432024580825,28.71,0,0,0,0,1,0,1,0
-1.2252078280347436,-1.2255029285950851,-1.2184443831610094,80.93,0,1,0,0,0,0,0,1
0.8632146061153877,0.881680785854123,0.8833485326214293,2490.49,1,0,0,0,0,0,0,1
1.2112850118070762,0.5304835001125883,0.5330497133243562,7304.74,0,0,1,0,0,0,1,0
1.5593554174987647,1.2328780715956578,1.2336473519185025,4650.42,0,0,0,0,1,0,1,0
-0.8771374223430549,0.881680785854123,-0.8681455638639364,1518.48,0,0,1,0,0,1,0,0
1.5593554174987647,1.5840753573371924,1.5839461712155756,10115.93,0,1,0,0,0,0,0,1
0.8632146061153877,1.2328780715956578,1.2336473519185025,9832.68,0,1,0,0,0,0,1,0
1.5593554174987647,-0.1719110713704811,1.5839461712155756,3655.0,0,0,0,0,1,1,0,0
0.16707379473201064,0.1792862143710536,0.18275089402728306,2185.04,0,1,0,0,0,0,0,1
-0.8771374223430549,-0.8743056428535505,-0.8681455638639364,103.34,0,0,0,0,1,0,0,1
-1.573278233726432,-0.8743056428535505,-0.8681455638639364,74.15,0,0,0,1,0,0,1,0
0.8632146061153877,0.881680785854123,0.8833485326214293,5653.86,0,0,1,0,0,0,0,1
-0.8771374223430549,-0.8743056428535505,-0.8681455638639364,409.7,0,1,0,0,0,0,1,0
0.16707379473201064,0.1792862143710536,-0.5178467445668632,1052.64,0,0,0,0,1,1,0,0
-0.1809966109596779,-1.2255029285950851,-1.2184443831610094,146.2,0,0,0,0,1,1,0,0
-0.5290670166513665,-0.1719110713704811,1.2336473519185025,1672.2,1,0,0,0,0,1,0,0
1.5593554174987647,1.2328780715956578,1.2336473519185025,12290.85,0,1,0,0,0,0,1,0
-0.1809966109596779,-0.1719110713704811,-0.16754792526979007,478.44,0,0,0,0,1,0,0,1
-0.1809966109596779,-0.5231083571120158,-1.2184443831610094,371.6,1,0,0,0,0,1,0,0
-1.2252078280347436,-1.2255029285950851,-1.5687432024580825,29.24,0,0,0,0,1,1,0,0
0.16707379473201064,0.5304835001125883,-1.2184443831610094,614.04,0,0,0,0,1,1,0,0
1.2112850118070762,1.2328780715956578,1.2336473519185025,11061.77,0,1,0,0,0,0,1,0
-1.2252078280347436,0.1792862143710536,-0.16754792526979007,438.6,0,0,0,0,1,1,0,0
0.16707379473201064,0.1792862143710536,0.18275089402728306,1186.39,0,0,0,1,0,0,0,1
-1.573278233726432,-1.57670021433662,-1.5687432024580825,10.12,0,1,0,0,0,0,0,1
-0.8771374223430549,-0.8743056428535505,-0.8681455638639364,131.33,1,0,0,0,0,0,0,1
1.2112850118070762,1.2328780715956578,1.2336473519185025,15374.61,0,0,1,0,0,1,0,0
-0.8771374223430549,-0.5231083571120158,-0.5178467445668632,395.46,0,0,0,1,0,0,1,0
0.5151442004236991,-0.8743056428535505,1.5839461712155756,4428.9,0,0,1,0,0,1,0,0
0.5151442004236991,1.5840753573371924,1.5839461712155756,5107.44,1,0,0,0,0,0,1,0
0.16707379473201064,0.1792862143710536,-0.16754792526979007,3796.2,0,0,1,0,0,1,0,0
1.2112850118070762,-1.2255029285950851,-1.2184443831610094,546.26,0,1,0,0,0,0,1,0
-0.5290670166513665,-0.1719110713704811,-0.16754792526979007,1517.39,0,1,0,0,0,0,1,0
-0.1809966109596779,-1.57670021433662,0.5330497133243562,325.15,1,0,0,0,0,1,0,0
0.16707379473201064,1.2328780715956578,0.8833485326214293,4013.28,1,0,0,0,0,1,0,0
-0.8771374223430549,-1.57670021433662,-1.5687432024580825,45.52,0,1,0,0,0,0,1,0
-0.1809966109596779,1.5840753573371924,1.5839461712155756,8282.02,0,0,1,0,0,0,1,0
-1.2252078280347436,-0.8743056428535505,1.2336473519185025,1043.28,0,1,0,0,0,1,0,0
0.16707379473201064,0.5304835001125883,-0.5178467445668632,1228.08,0,0,0,0,1,1,0,0
-0.8771374223430549,-0.8743056428535505,-0.8681455638639364,103.34,0,0,0,0,1,0,0,1
-0.8771374223430549,-0.1719110713704811,1.2336473519185025,1416.15,0,0,0,1,0,1,0,0
0.5151442004236991,1.5840753573371924,1.5839461712155756,7343.0,0,0,0,1,0,1,0,0
0.16707379473201064,1.5840753573371924,1.5839461712155756,9938.43,0,0,1,0,0,0,1,0
1.2112850118070762,1.2328780715956578,1.2336473519185025,2790.25,0,0,0,0,1,0,0,1
-0.8771374223430549,0.881680785854123,-1.2184443831610094,445.92,1,0,0,0,0,1,0,0
-1.573278233726432,-0.1719110713704811,-0.16754792526979007,379.35,0,1,0,0,0,0,1,0
-0.8771374223430549,1.5840753573371924,1.2336473519185025,5694.3,0,0,1,0,0,1,0,0
1.5593554174987647,1.5840753573371924,1.5839461712155756,4864.23,1,0,0,0,0,0,0,1
-1.2252078280347436,0.881680785854123,1.5839461712155756,1169.6,0,0,0,0,1,1,0,0
0.5151442004236991,0.5304835001125883,0.5330497133243562,1883.95,0,0,0,1,0,0,0,1
1.5593554174987647,-0.1719110713704811,-0.16754792526979007,1827.5,0,0,0,0,1,1,0,0
-0.1809966109596779,-0.1719110713704811,1.2336473519185025,2360.25,0,0,0,1,0,1,0,0
-1.2252078280347436,-1.2255029285950851,-1.2184443831610094,30.62,0,0,0,0,1,0,0,1
1.2112850118070762,1.2328780715956578,1.2336473519185025,2790.25,0,0,0,0,1,0,0,1
1.5593554174987647,1.5840753573371924,1.5839461712155756,10115.93,0,1,0,0,0,0,0,1
-0.8771374223430549,1.5840753573371924,-1.2184443831610094,557.4,1,0,0,0,0,1,0,0
-1.573278233726432,-1.57670021433662,-1.5687432024580825,11.04,0,0,1,0,0,0,0,1
0.8632146061153877,1.5840753573371924,1.5839461712155756,8392.0,0,0,0,1,0,1,0,0
-1.573278233726432,1.5840753573371924,1.5839461712155756,574.13,0,0,0,0,1,0,1,0
0.8632146061153877,-0.8743056428535505,-0.8681455638639364,525.34,1,0,0,0,0,0,1,0
-1.2252078280347436,1.2328780715956578,1.2336473519185025,2458.17,0,1,0,0,0,0,1,0
1.5593554174987647,-0.5231083571120158,-0.5178467445668632,1318.21,0,0,0,1,0,0,1,0
0.5151442004236991,-0.1719110713704811,-0.16754792526979007,1276.86,1,0,0,0,0,0,1,0
1.2112850118070762,-1.2255029285950851,-1.2184443831610094,695.52,0,1,0,0,0,1,0,0
-1.2252078280347436,0.5304835001125883,1.2336473519185025,2657.34,0,0,1,0,0,1,0,0
-1.2252078280347436,-0.1719110713704811,-0.16754792526979007,828.2,0,0,1,0,0,0,1,0
-0.1809966109596779,1.5840753573371924,1.5839461712155756,8282.02,0,0,1,0,0,0,1,0
1.5593554174987647,1.5840753573371924,0.18275089402728306,4386.0,0,0,0,0,1,1,0,0
1.2112850118070762,1.2328780715956578,1.2336473519185025,7374.51,0,1,0,0,0,0,0,1
0.16707379473201064,0.1792862143710536,0.5330497133243562,1842.12,0,0,0,0,1,1,0,0
-0.8771374223430549,-0.8743056428535505,-1.2184443831610094,167.22,1,0,0,0,0,1,0,0
-0.5290670166513665,-0.8743056428535505,-0.8681455638639364,596.31,0,0,1,0,0,0,1,0
1.2112850118070762,-0.1719110713704811,-1.2184443831610094,1898.1,0,0,1,0,0,1,0,0
-0.5290670166513665,-0.5231083571120158,-0.5178467445668632,311.31,1,0,0,0,0,0,0,1
-0.5290670166513665,1.2328780715956578,0.5330497133243562,5314.68,0,0,1,0,0,1,0,0
-1.2252078280347436,1.5840753573371924,1.5839461712155756,1459.27,1,0,0,0,0,0,1,0
1.2112850118070762,1.2328780715956578,1.5839461712155756,5921.1,0,0,0,0,1,1,0,0
-0.1809966109596779,1.5840753573371924,-0.5178467445668632,1462.0,0,0,0,0,1,1,0,0
-1.2252078280347436,-1.2255029285950851,-1.2184443831610094,80.93,0,1,0,0,0,0,0,1
-0.8771374223430549,-0.8743056428535505,-0.8681455638639364,298.15,0,0,1,0,0,0,0,1
-0.5290670166513665,0.881680785854123,-0.8681455638639364,1007.04,0,0,0,1,0,1,0,0
0.5151442004236991,-1.57670021433662,-1.5687432024580825,115.95,0,0,1,0,0,0,1,0
1.5593554174987647,0.881680785854123,0.8833485326214293,3674.41,0,0,0,0,1,0,1,0
1.5593554174987647,0.881680785854123,1.2336473519185025,6688.8,1,0,0,0,0,1,0,0
0.5151442004236991,0.5304835001125883,0.5330497133243562,1312.83,0,0,0,0,1,0,0,1
-1.2252078280347436,-1.2255029285950851,-1.2184443831610094,80.93,0,1,0,0,0,0,0,1
0.5151442004236991,0.5304835001125883,-0.8681455638639364,3100.23,0,0,1,0,0,1,0,0
0.5151442004236991,1.2328780715956578,1.2336473519185025,4671.41,0,0,0,1,0,0,1,0
0.5151442004236991,-1.57670021433662,-1.5687432024580825,40.19,0,0,0,0,1,0,1,0
-1.573278233726432,-1.57670021433662,-1.5687432024580825,8.24,0,0,0,1,0,0,1,0
0.16707379473201064,-0.5231083571120158,-1.2184443831610094,350.88,0,0,0,0,1,1,0,0
-1.573278233726432,-1.57670021433662,-1.5687432024580825,10.12,0,1,0,0,0,0,0,1
1.5593554174987647,1.5840753573371924,1.5839461712155756,3827.51,0,0,0,0,1,0,0,1
0.5151442004236991,0.5304835001125883,0.5330497133243562,3469.76,0,1,0,0,0,0,0,1
-1.573278233726432,-1.57670021433662,-1.5687432024580825,10.12,0,1,0,0,0,0,0,1
1.2112850118070762,-0.5231083571120158,-0.5178467445668632,2385.22,0,0,1,0,0,0,1,0
-1.573278233726432,-0.1719110713704811,-0.16754792526979007,143.53,0,0,0,0,1,0,1,0
0.5151442004236991,0.5304835001125883,0.5330497133243562,1668.43,1,0,0,0,0,0,0,1
-0.5290670166513665,-0.5231083571120158,-0.5178467445668632,647.42,0,1,0,0,0,0,0,1
0.8632146061153877,0.881680785854123,0.8833485326214293,5653.86,0,0,1,0,0,0,0,1
-0.8771374223430549,-0.1719110713704811,-0.16754792526979007,548.25,0,0,0,0,1,1,0,0
-1.573278233726432,-0.5231083571120158,-1.5687432024580825,41.96,0,0,0,1,0,1,0,0
0.16707379473201064,0.881680785854123,-1.5687432024580825,503.52,0,0,0,1,0,1,0,0
1.5593554174987647,0.5304835001125883,0.5330497133243562,4037.03,0,0,0,1,0,0,1,0
1.2112850118070762,1.2328780715956578,0.5330497133243562,5947.83,0,0,0,1,0,1,0,0
1.5593554174987647,1.2328780715956578,1.2336473519185025,12290.85,0,1,0,0,0,0,1,0
0.16707379473201064,0.5304835001125883,0.5330497133243562,4461.12,0,1,0,0,0,0,1,0
1.2112850118070762,-0.1719110713704811,0.5330497133243562,2302.65,0,0,0,0,1,1,0,0
1.5593554174987647,-0.5231083571120158,-0.5178467445668632,1167.42,1,0,0,0,0,0,1,0
0.8632146061153877,0.881680785854123,0.8833485326214293,2812.19,0,0,0,1,0,0,0,1
-0.5290670166513665,-0.5231083571120158,-0.16754792526979007,839.2,0,0,0,1,0,1,0,0
1.2112850118070762,1.2328780715956578,1.2336473519185025,3546.03,1,0,0,0,0,0,0,1
0.5151442004236991,1.5840753573371924,1.5839461712155756,5107.44,1,0,0,0,0,0,1,0
-0.1809966109596779,-1.57670021433662,0.8833485326214293,371.6,1,0,0,0,0,1,0,0
-1.573278233726432,-0.8743056428535505,-0.8681455638639364,51.67,0,0,0,0,1,0,1,0
-1.2252078280347436,0.5304835001125883,0.5330497133243562,715.04,1,0,0,0,0,0,1,0
-1.2252078280347436,-1.2255029285950851,-1.2184443831610094,65.91,0,0,0,1,0,0,1,0
0.5151442004236991,-0.5231083571120158,-0.8681455638639364,1622.88,0,1,0,0,0,1,0,0
0.5151442004236991,0.1792862143710536,0.18275089402728306,4174.14,0,0,1,0,0,0,1,0
1.2112850118070762,1.2328780715956578,1.2336473519185025,4004.07,0,0,0,1,0,0,0,1
0.5151442004236991,1.2328780715956578,-0.5178467445668632,5314.68,0,0,1,0,0,1,0,0
-0.5290670166513665,-0.8743056428535505,0.18275089402728306,526.32,0,0,0,0,1,1,0,0
1.2112850118070762,1.2328780715956578,1.2336473519185025,7374.51,0,1,0,0,0,0,0,1
-0.8771374223430549,0.881680785854123,-1.5687432024580825,251.76,0,0,0,1,0,1,0,0
1.2112850118070762,-1.57670021433662,0.5330497133243562,585.27,1,0,0,0,0,1,0,0
0.8632146061153877,1.5840753573371924,1.5839461712155756,5837.08,1,0,0,0,0,0,1,0
0.16707379473201064,0.1792862143710536,0.18275089402728306,3577.83,0,0,1,0,0,0,1,0
0.8632146061153877,0.881680785854123,0.8833485326214293,1959.68,0,0,0,0,1,0,0,1
0.16707379473201064,1.2328780715956578,1.2336473519185025,3546.03,1,0,0,0,0,0,1,0
-0.5290670166513665,-1.57670021433662,0.8833485326214293,674.88,0,0,1,0,0,1,0,0
-1.2252078280347436,-1.2255029285950851,-1.2184443831610094,30.62,0,0,0,0,1,0,0,1
-0.5290670166513665,-1.2255029285950851,-1.2184443831610094,91.86,0,0,0,0,1,0,1,0
-0.5290670166513665,-1.2255029285950851,-1.2184443831610094,265.02,0,0,1,0,0,0,1,0
-0.8771374223430549,-0.8743056428535505,-0.8681455638639364,273.13,0,1,0,0,0,0,0,1
1.2112850118070762,1.2328780715956578,1.2336473519185025,4004.07,0,0,0,1,0,0,0,1
-1.573278233726432,-1.57670021433662,-1.5687432024580825,10.12,0,1,0,0,0,0,0,1
-1.573278233726432,-1.57670021433662,-1.5687432024580825,3.83,0,0,0,0,1,0,0,1
1.2112850118070762,0.881680785854123,0.8833485326214293,11128.32,0,1,0,0,0,1,0,0
0.5151442004236991,0.5304835001125883,-1.5687432024580825,1033.41,0,0,1,0,0,1,0,0
0.8632146061153877,0.881680785854123,0.8833485326214293,5179.36,0,1,0,0,0,0,0,1
0.16707379473201064,1.2328780715956578,1.2336473519185025,7374.51,0,1,0,0,0,0,1,0
-1.2252078280347436,-1.2255029285950851,-1.2184443831610094,38.91,1,0,0,0,0,0,0,1
0.16707379473201064,0.5304835001125883,-1.2184443831610094,780.36,1,0,0,0,0,1,0,0
-0.5290670166513665,-0.8743056428535505,1.2336473519185025,1132.92,0,0,0,1,0,1,0,0
-0.1809966109596779,0.881680785854123,0.8833485326214293,5300.5,0,0,1,0,0,0,1,0
0.16707379473201064,1.2328780715956578,1.2336473519185025,2790.25,0,0,0,0,1,0,1,0
0.16707379473201064,0.1792862143710536,0.18275089402728306,2185.04,0,1,0,0,0,0,0,1
-0.8771374223430549,1.5840753573371924,1.5839461712155756,4552.17,0,1,0,0,0,0,1,0
-0.8771374223430549,0.1792862143710536,1.5839461712155756,3477.6,0,1,0,0,0,1,0,0
-0.8771374223430549,1.5840753573371924,0.8833485326214293,5061.6,0,0,1,0,0,1,0,0
0.8632146061153877,0.881680785854123,0.8833485326214293,5179.36,0,1,0,0,0,0,0,1
-0.5290670166513665,-0.1719110713704811,-1.2184443831610094,772.8,0,1,0,0,0,1,0,0
1.2112850118070762,1.2328780715956578,1.2336473519185025,8050.13,0,0,1,0,0,0,0,1
1.5593554174987647,0.1792862143710536,0.18275089402728306,3344.4,1,0,0,0,0,1,0,0
-1.2252078280347436,-1.2255029285950851,-1.2184443831610094,88.34,0,0,1,0,0,0,0,1
0.8632146061153877,-0.1719110713704811,-0.16754792526979007,3034.78,0,1,0,0,0,0,1,0
0.16707379473201064,0.1792862143710536,0.18275089402728306,2385.22,0,0,1,0,0,0,0,1
-0.8771374223430549,-0.1719110713704811,1.2336473519185025,1254.15,1,0,0,0,0,1,0,0
-0.5290670166513665,-0.5231083571120158,-0.5178467445668632,706.73,0,0,1,0,0,0,0,1
-0.1809966109596779,0.5304835001125883,-0.8681455638639364,2028.6,0,1,0,0,0,1,0,0
-1.573278233726432,-1.57670021433662,-1.5687432024580825,11.04,0,0,1,0,0,0,0,1
1.2112850118070762,0.1792862143710536,1.2336473519185025,5098.14,0,0,0,1,0,1,0,0
1.5593554174987647,1.5840753573371924,1.5839461712155756,16564.05,0,0,1,0,0,0,1,0
-0.1809966109596779,-0.1719110713704811,-0.16754792526979007,478.44,0,0,0,0,1,0,0,1
1.5593554174987647,1.5840753573371924,1.5839461712155756,10115.93,0,1,0,0,0,0,0,1
-1.2252078280347436,-1.2255029285950851,-1.2184443831610094,38.91,1,0,0,0,0,0,0,1
0.5151442004236991,-0.8743056428535505,-0.8681455638639364,361.7,0,0,0,0,1,0,1,0
1.5593554174987647,-0.5231083571120158,-0.5178467445668632,918.6,0,0,0,0,1,0,1,0
0.16707379473201064,-1.2255029285950851,-0.16754792526979007,1159.2,0,1,0,0,0,1,0,0
0.16707379473201064,0.5304835001125883,0.5330497133243562,4869.83,0,0,1,0,0,0,1,0
1.5593554174987647,1.5840753573371924,1.5839461712155756,4864.23,1,0,0,0,0,0,0,1
-0.1809966109596779,-0.8743056428535505,-0.8681455638639364,869.4,0,1,0,0,0,1,0,0
1.5593554174987647,0.5304835001125883,0.5330497133243562,3575.21,1,0,0,0,0,0,1,0
1.2112850118070762,0.1792862143710536,-1.2184443831610094,1003.32,1,0,0,0,0,1,0,0
-0.5290670166513665,1.2328780715956578,1.2336473519185025,1860.17,0,0,0,0,1,0,1,0
0.5151442004236991,-0.1719110713704811,-0.16754792526979007,1276.86,1,0,0,0,0,0,1,0
-1.2252078280347436,-1.2255029285950851,-1.2184443831610094,30.62,0,0,0,0,1,0,0,1
0.8632146061153877,0.881680785854123,0.8833485326214293,5179.36,0,1,0,0,0,0,0,1
-0.8771374223430549,0.5304835001125883,0.5330497133243562,2434.91,0,0,1,0,0,0,1,0
0.16707379473201064,-1.57670021433662,-1.5687432024580825,91.04,0,1,0,0,0,0,1,0
0.8632146061153877,0.881680785854123,0.8833485326214293,5653.86,0,0,1,0,0,0,0,1
0.5151442004236991,-0.5231083571120158,-0.5178467445668632,922.75,0,0,0,1,0,0,1,0
0.5151442004236991,0.5304835001125883,0.5330497133243562,1312.83,0,0,0,0,1,0,0,1
-1.2252078280347436,1.5840753573371924,1.5839461712155756,3034.78,0,1,0,0,0,0,1,0
1.2112850118070762,0.1792862143710536,0.18275089402728306,2669.38,0,0,0,1,0,0,1,0
1.5593554174987647,1.5840753573371924,1.5839461712155756,11042.7,0,0,1,0,0,0,0,1
-0.5290670166513665,-0.5231083571120158,-0.5178467445668632,351.52,0,0,0,1,0,0,0,1
0.16707379473201064,0.1792862143710536,0.18275089402728306,2385.22,0,0,1,0,0,0,0,1
-0.5290670166513665,-0.5231083571120158,-0.5178467445668632,367.44,0,0,0,0,1,0,1,0
1.2112850118070762,-1.2255029285950851,1.2336473519185025,1184.22,0,0,0,0,1,1,0,0
-0.5290670166513665,-0.1719110713704811,-0.16754792526979007,574.13,0,0,0,0,1,0,1,0
1.5593554174987647,-0.1719110713704811,-0.16754792526979007,3793.47,0,1,0,0,0,0,1,0
1.2112850118070762,0.1792862143710536,0.18275089402728306,5366.75,0,0,1,0,0,0,1,0
-0.1809966109596779,-0.8743056428535505,-0.8681455638639364,682.83,0,1,0,0,0,0,1,0
0.16707379473201064,0.1792862143710536,0.5330497133243562,4868.64,0,1,0,0,0,1,0,0
1.5593554174987647,1.5840753573371924,1.5839461712155756,3827.51,0,0,0,0,1,0,0,1
-1.573278233726432,-1.57670021433662,-1.5687432024580825,3.83,0,0,0,0,1,0,0,1
-0.1809966109596779,-0.1719110713704811,-0.16754792526979007,608.03,1,0,0,0,0,0,0,1
-0.8771374223430549,-0.1719110713704811,-1.5687432024580825,316.35,0,0,1,0,0,1,0,0
-1.2252078280347436,1.2328780715956578,1.2336473519185025,1334.69,0,0,0,1,0,0,1,0
-0.1809966109596779,-0.1719110713704811,-0.16754792526979007,686.57,0,0,0,1,0,0,0,1
-1.573278233726432,0.1792862143710536,1.5839461712155756,1265.4,0,0,1,0,0,1,0,0
0.16707379473201064,-0.1719110713704811,-0.8681455638639364,1898.1,0,0,1,0,0,1,0,0
0.5151442004236991,0.881680785854123,0.8833485326214293,7420.69,0,0,1,0,0,0,1,0
0.8632146061153877,-0.8743056428535505,0.8833485326214293,2014.08,0,0,0,1,0,1,0,0
1.5593554174987647,1.5840753573371924,1.5839461712155756,4864.23,1,0,0,0,0,0,0,1
1.2112850118070762,0.1792862143710536,-0.8681455638639364,1504.98,1,0,0,0,0,1,0,0
1.2112850118070762,1.2328780715956578,1.2336473519185025,3546.03,1,0,0,0,0,0,0,1
-0.5290670166513665,-1.2255029285950851,1.5839461712155756,584.8,0,0,0,0,1,1,0,0
-0.1809966109596779,0.1792862143710536,0.18275089402728306,1672.2,1,0,0,0,0,1,0,0
-1.573278233726432,-1.57670021433662,-1.5687432024580825,11.04,0,0,1,0,0,0,0,1
-0.1809966109596779,-0.1719110713704811,-0.16754792526979007,686.57,0,0,0,1,0,0,0,1
1.2112850118070762,0.881680785854123,1.2336473519185025,12519.36,0,1,0,0,0,1,0,0
-1.573278233726432,1.2328780715956578,-0.8681455638639364,521.64,0,1,0,0,0,1,0,0
0.8632146061153877,0.881680785854123,0.8833485326214293,5179.36,0,1,0,0,0,0,0,1
-0.5290670166513665,1.5840753573371924,1.5839461712155756,2296.5,0,0,0,0,1,0,1,0
-1.573278233726432,-1.57670021433662,-1.5687432024580825,5.49,0,0,0,1,0,0,0,1
-0.8771374223430549,0.881680785854123,0.8833485326214293,1102.32,0,0,0,0,1,0,1,0
0.5151442004236991,-1.57670021433662,-1.5687432024580825,57.67,0,0,0,1,0,0,1,0
